               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	            Dolomite	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  8.900000000000e+01	  1.000000000000e+01	  1.335000000000e+03	  7.376306692975e+00	  8.616890927278e-03	  3.206501855688e-02	  4.257469772119e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.678657967395e-03	  2.338308086515e+02	  5.258029930178e-04	  1.954582440848e+01	  5.268008911625e+02	  4.669419117256e+02	  8.507802223673e+00	  8.642931024791e-10	  4.913822311700e-01	  5.020390338114e+01	  4.776674587672e+00	
  8.900000000000e+01	  1.100000000000e+01	  1.335000000000e+03	  7.444200768413e+00	  8.844106010039e-03	  3.206569923356e-02	  4.269066904989e-02	  0.000000000000e+00	  0.000000000000e+00	  3.113514318029e-03	  1.603541730743e-03	  2.676755792782e+02	  4.980069076136e-04	  1.954753935072e+01	  6.122905829693e+02	  5.492838797260e+02	  1.112563667754e+01	  7.440033613771e-10	  6.883274509544e-01	  5.019452197236e+01	  5.636525498870e+00	
  8.900000000000e+01	  1.200000000000e+01	  1.335000000000e+03	  7.468938311584e+00	  9.024105117422e-03	  3.206622252448e-02	  4.277797669893e-02	  0.000000000000e+00	  0.000000000000e+00	  4.258820893973e-03	  1.555860082385e-03	  2.888297351075e+02	  4.889417396896e-04	  1.954824483398e+01	  6.474765128181e+02	  5.828199572167e+02	  1.259573221158e+01	  7.045361497278e-10	  7.785412317880e-01	  5.019071193138e+01	  5.990583895890e+00	
  8.900000000000e+01	  1.300000000000e+01	  1.335000000000e+03	  7.498992395187e+00	  9.215372596883e-03	  3.206676722158e-02	  4.286802123749e-02	  0.000000000000e+00	  0.000000000000e+00	  3.691755703983e-03	  1.516087077438e-03	  3.149066242584e+02	  4.786284114474e-04	  1.954916232193e+01	  6.932607280791e+02	  6.263739569334e+02	  1.455326230709e+01	  6.594442586951e-10	  9.044516259020e-01	  5.018576371892e+01	  6.451579866874e+00	
  8.900000000000e+01	  1.400000000000e+01	  1.335000000000e+03	  7.536233554955e+00	  9.225672036100e-03	  3.206679631358e-02	  4.287282805140e-02	  2.062171597086e-02	  0.000000000000e+00	  2.179666433019e-03	  1.494284385310e-03	  3.485820577721e+02	  4.668476773321e-04	  1.955039903188e+01	  7.550243868850e+02	  6.849587539958e+02	  1.730078324010e+01	  6.076253306250e-10	  1.089546697139e+00	  5.017910858354e+01	  7.073998680716e+00	
  8.900000000000e+01	  1.500000000000e+01	  1.335000000000e+03	  7.536233554971e+00	  9.226570176963e-03	  3.206679885395e-02	  4.287324896847e-02	  2.134147436643e-02	  0.000000000000e+00	  2.127664493124e-03	  1.493426560725e-03	  3.485820577456e+02	  4.668476773270e-04	  1.955039903189e+01	  7.550243869079e+02	  6.849587540193e+02	  1.730078323945e+01	  6.076253306021e-10	  1.089546697210e+00	  5.017910858354e+01	  7.073998680945e+00	
  8.900000000000e+01	  1.600000000000e+01	  1.335000000000e+03	  7.536233554986e+00	  9.226933061809e-03	  3.206679987822e-02	  4.287341814280e-02	  2.139886608024e-02	  0.000000000000e+00	  2.122813662783e-03	  1.493299330429e-03	  3.485820577185e+02	  4.668476773217e-04	  1.955039903189e+01	  7.550243869313e+02	  6.849587540433e+02	  1.730078323878e+01	  6.076253305786e-10	  1.089546697282e+00	  5.017910858354e+01	  7.073998681180e+00	
  8.900000000000e+01	  1.700000000000e+01	  1.335000000000e+03	  7.536233555003e+00	  9.227052243505e-03	  3.206680021410e-02	  4.287347348739e-02	  2.142270615611e-02	  0.000000000000e+00	  2.120993689168e-03	  1.493252951764e-03	  3.485820576911e+02	  4.668476773164e-04	  1.955039903189e+01	  7.550243869549e+02	  6.849587540675e+02	  1.730078323810e+01	  6.076253305549e-10	  1.089546697356e+00	  5.017910858355e+01	  7.073998681417e+00	
  8.900000000000e+01	  1.800000000000e+01	  1.335000000000e+03	  7.536233555019e+00	  9.227085852271e-03	  3.206680030867e-02	  4.287348903282e-02	  2.143080248369e-02	  0.000000000000e+00	  2.120420845001e-03	  1.493238742425e-03	  3.485820576637e+02	  4.668476773111e-04	  1.955039903190e+01	  7.550243869786e+02	  6.849587540918e+02	  1.730078323743e+01	  6.076253305313e-10	  1.089546697429e+00	  5.017910858355e+01	  7.073998681654e+00	
  8.900000000000e+01	  1.900000000000e+01	  1.335000000000e+03	  7.536233555035e+00	  9.227093944070e-03	  3.206680033140e-02	  4.287349276180e-02	  2.143290757218e-02	  0.000000000000e+00	  2.120279443670e-03	  1.493235210779e-03	  3.485820576367e+02	  4.668476773058e-04	  1.955039903190e+01	  7.550243870019e+02	  6.849587541157e+02	  1.730078323676e+01	  6.076253305079e-10	  1.089546697501e+00	  5.017910858355e+01	  7.073998681888e+00	
  8.900000000000e+01	  2.000000000000e+01	  1.335000000000e+03	  7.536233555048e+00	  9.227094450021e-03	  3.206680033283e-02	  4.287349299652e-02	  2.143330092269e-02	  0.000000000000e+00	  2.120254021426e-03	  1.493234750115e-03	  3.485820576140e+02	  4.668476773014e-04	  1.955039903191e+01	  7.550243870215e+02	  6.849587541358e+02	  1.730078323620e+01	  6.076253304883e-10	  1.089546697562e+00	  5.017910858356e+01	  7.073998682085e+00	
  9.000000000000e+01	  1.000000000000e+00	  1.350000000000e+03	  7.856115397737e+00	  1.059280886646e-02	  3.206863547100e-02	  4.341990651514e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  3.344712899773e-04	  2.053367285166e+01	  3.941437856363e-04	  1.235861630720e+01	  4.405789864505e+01	  4.215781155247e+01	  8.673104615786e-02	  4.803751182103e-11	  1.132474151522e-01	  1.589215413346e+00	  4.277055325291e-01	
  9.000000000000e+01	  2.000000000000e+00	  1.350000000000e+03	  8.126831973632e+00	  1.227181867688e-02	  3.207312686979e-02	  4.393163492328e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.622064499093e-03	  4.038930891859e+01	  3.757449301821e-04	  1.977514189190e+01	  8.189352699727e+01	  7.941004217342e+01	  3.075134419869e-01	  2.601724478639e-11	  4.098253681384e-01	  1.589077179065e+00	  8.117329176824e-01	
  9.000000000000e+01	  3.000000000000e+00	  1.350000000000e+03	  8.279820838138e+00	  1.289335810122e-02	  3.207428441691e-02	  4.407307408474e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  9.799523709302e-04	  5.755291137830e+01	  3.756944913344e-04	  1.987829990204e+01	  1.171392903358e+02	  1.137388089181e+02	  6.073529771515e-01	  1.842547680862e-11	  8.526402335607e-01	  1.588948458397e+00	  1.171715645128e+00	
  9.000000000000e+01	  4.000000000000e+00	  1.350000000000e+03	  8.411449295507e+00	  1.308114060642e-02	  3.207461223413e-02	  4.411058192783e-02	  0.000000000000e+00	  0.000000000000e+00	  4.258329044015e-03	  8.825131396182e-04	  7.593072119191e+01	  3.815275057294e-04	  2.000259967280e+01	  1.601222895690e+02	  1.550963791039e+02	  1.055412039143e+00	  1.370797833366e-11	  1.608033556664e+00	  1.588791372944e+00	  1.614853715731e+00	
  9.000000000000e+01	  5.000000000000e+00	  1.350000000000e+03	  8.465354647269e+00	  1.324045027616e-02	  3.207488107964e-02	  4.414025064388e-02	  0.000000000000e+00	  0.000000000000e+00	  4.218968219519e-03	  1.028943056504e-03	  8.969436125366e+01	  3.856186029604e-04	  2.006590100733e+01	  1.822712052789e+02	  1.761553050130e+02	  1.393039015648e+00	  1.214830438021e-11	  2.087699606576e+00	  1.588710596615e+00	  1.844764692192e+00	
  9.000000000000e+01	  6.000000000000e+00	  1.350000000000e+03	  7.108726320816e+00	  6.195396604775e-03	  3.205563047922e-02	  4.101742439938e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.085645653453e-03	  1.213291940211e+02	  6.901898946314e-04	  1.954127633309e+01	  3.003047868847e+02	  2.470403631428e+02	  2.571414503006e+00	  1.566136064171e-09	  1.319855758677e-01	  5.022896420503e+01	  2.503722742399e+00	
  9.000000000000e+01	  7.000000000000e+00	  1.350000000000e+03	  7.193605703852e+00	  7.085958452116e-03	  3.205912521213e-02	  4.168374390501e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.258981077191e-03	  1.500212520060e+02	  6.267091639428e-04	  1.954240938315e+01	  3.567256128798e+02	  3.021577349751e+02	  3.783464527801e+00	  1.296190897701e-09	  1.998248012772e-01	  5.022267733638e+01	  3.069344408175e+00	
  9.000000000000e+01	  8.000000000000e+00	  1.350000000000e+03	  7.262364965774e+00	  7.689195181735e-03	  3.206125967019e-02	  4.207461506929e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.967851577287e-03	  1.779233672882e+02	  5.836457791617e-04	  1.954351768107e+01	  4.119103503546e+02	  3.558345240506e+02	  5.157673595035e+00	  1.112470247910e-09	  2.800311652785e-01	  5.021655898786e+01	  3.622921622677e+00	
  9.000000000000e+01	  9.000000000000e+00	  1.350000000000e+03	  7.319386980216e+00	  8.151538986651e-03	  3.206278681182e-02	  4.234634376699e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.803875980695e-03	  2.049073572269e+02	  5.527816387982e-04	  1.954459113195e+01	  4.653663244790e+02	  4.076189086474e+02	  6.659193235493e+00	  9.803143454886e-10	  3.708555053198e-01	  5.021065985683e+01	  4.159509147317e+00	
  9.000000000000e+01	  1.000000000000e+01	  1.350000000000e+03	  7.375014993607e+00	  8.517369014409e-03	  3.206393503669e-02	  4.254613264466e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.695402123545e-03	  2.330439694102e+02	  5.263762058759e-04	  1.954579439408e+01	  5.253054605476e+02	  4.655030853922e+02	  8.457579587985e+00	  8.667645528370e-10	  4.882488040101e-01	  5.020406712031e+01	  4.761646823630e+00	
  9.000000000000e+01	  1.100000000000e+01	  1.350000000000e+03	  7.443349415419e+00	  8.749180356709e-03	  3.206463497627e-02	  4.266541191282e-02	  0.000000000000e+00	  0.000000000000e+00	  2.992792383324e-03	  1.619328813386e-03	  2.669471218161e+02	  4.983285221315e-04	  1.954751583030e+01	  6.111177642288e+02	  5.481652267088e+02	  1.107697799762e+01	  7.454010689322e-10	  6.854186721841e-01	  5.019464905717e+01	  5.624727379688e+00	
  9.000000000000e+01	  1.200000000000e+01	  1.350000000000e+03	  7.467872696427e+00	  8.929637367696e-03	  3.206516340905e-02	  4.275356143583e-02	  0.000000000000e+00	  0.000000000000e+00	  4.293165367621e-03	  1.570602418294e-03	  2.879159343701e+02	  4.893212773928e-04	  1.954821354503e+01	  6.459156458957e+02	  5.813333792919e+02	  1.252998974735e+01	  7.061914632083e-10	  7.744185122176e-01	  5.019088082544e+01	  5.974873535617e+00	
  9.000000000000e+01	  1.300000000000e+01	  1.350000000000e+03	  7.497590557975e+00	  9.121525337835e-03	  3.206571373814e-02	  4.284452130235e-02	  0.000000000000e+00	  0.000000000000e+00	  3.718671912552e-03	  1.530566347528e-03	  3.136730569590e+02	  4.790930219683e-04	  1.954911798183e+01	  6.910473954215e+02	  6.242708148257e+02	  1.445720330700e+01	  6.614805996027e-10	  8.981433548276e-01	  5.018600265180e+01	  6.429286454317e+00	
  9.000000000000e+01	  1.400000000000e+01	  1.350000000000e+03	  7.536233554958e+00	  9.135403051986e-03	  3.206575320752e-02	  4.285104221503e-02	  2.039745073817e-02	  0.000000000000e+00	  2.211378400993e-03	  1.508222830729e-03	  3.485820577669e+02	  4.668476773311e-04	  1.955039903188e+01	  7.550243868895e+02	  6.849587540004e+02	  1.730078323997e+01	  6.076253306205e-10	  1.089546697153e+00	  5.017910858354e+01	  7.073998680761e+00	
  9.000000000000e+01	  1.500000000000e+01	  1.350000000000e+03	  7.536233554974e+00	  9.136295295505e-03	  3.206575574784e-02	  4.285146298879e-02	  2.156243711232e-02	  0.000000000000e+00	  2.127664478303e-03	  1.506941632194e-03	  3.485820577396e+02	  4.668476773258e-04	  1.955039903189e+01	  7.550243869130e+02	  6.849587540245e+02	  1.730078323930e+01	  6.076253305969e-10	  1.089546697226e+00	  5.017910858354e+01	  7.073998680997e+00	
  9.000000000000e+01	  1.600000000000e+01	  1.350000000000e+03	  7.536233554990e+00	  9.136655797643e-03	  3.206575677208e-02	  4.285163210552e-02	  2.161983326483e-02	  0.000000000000e+00	  2.122813647962e-03	  1.506814651712e-03	  3.485820577129e+02	  4.668476773207e-04	  1.955039903189e+01	  7.550243869361e+02	  6.849587540482e+02	  1.730078323864e+01	  6.076253305739e-10	  1.089546697297e+00	  5.017910858355e+01	  7.073998681228e+00	
  9.000000000000e+01	  1.700000000000e+01	  1.350000000000e+03	  7.536233555006e+00	  9.136774196797e-03	  3.206575710795e-02	  4.285168743126e-02	  2.164367479828e-02	  0.000000000000e+00	  2.120993674347e-03	  1.506768355075e-03	  3.485820576859e+02	  4.668476773154e-04	  1.955039903190e+01	  7.550243869594e+02	  6.849587540721e+02	  1.730078323797e+01	  6.076253305504e-10	  1.089546697370e+00	  5.017910858355e+01	  7.073998681463e+00	
  9.000000000000e+01	  1.800000000000e+01	  1.350000000000e+03	  7.536233555022e+00	  9.136807584891e-03	  3.206575720252e-02	  4.285170297140e-02	  2.165177153685e-02	  0.000000000000e+00	  2.120420830180e-03	  1.506754168805e-03	  3.485820576585e+02	  4.668476773101e-04	  1.955039903190e+01	  7.550243869831e+02	  6.849587540964e+02	  1.730078323730e+01	  6.076253305268e-10	  1.089546697443e+00	  5.017910858355e+01	  7.073998681699e+00	
  9.000000000000e+01	  1.900000000000e+01	  1.350000000000e+03	  7.536233555038e+00	  9.136815623560e-03	  3.206575722525e-02	  4.285170669911e-02	  2.165387672427e-02	  0.000000000000e+00	  2.120279428849e-03	  1.506750642684e-03	  3.485820576312e+02	  4.668476773048e-04	  1.955039903190e+01	  7.550243870066e+02	  6.849587541206e+02	  1.730078323663e+01	  6.076253305032e-10	  1.089546697516e+00	  5.017910858355e+01	  7.073998681936e+00	
  9.000000000000e+01	  2.000000000000e+01	  1.350000000000e+03	  7.536233555051e+00	  9.136816126191e-03	  3.206575722668e-02	  4.285170693375e-02	  2.165427008096e-02	  0.000000000000e+00	  2.120254006605e-03	  1.506750182369e-03	  3.485820576083e+02	  4.668476773003e-04	  1.955039903191e+01	  7.550243870264e+02	  6.849587541408e+02	  1.730078323606e+01	  6.076253304834e-10	  1.089546697577e+00	  5.017910858356e+01	  7.073998682134e+00	
  9.100000000000e+01	  1.000000000000e+00	  1.365000000000e+03	  7.854789454796e+00	  1.050498695690e-02	  3.206761981174e-02	  4.340214399756e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  3.339838151961e-04	  2.046166609733e+01	  3.942984387706e-04	  1.232861067433e+01	  4.392633837849e+01	  4.202755781961e+01	  8.617539880565e-02	  4.818235990618e-11	  1.125393799590e-01	  1.589215893410e+00	  4.263760801774e-01	
  9.100000000000e+01	  2.000000000000e+00	  1.365000000000e+03	  8.125561884401e+00	  1.219385889490e-02	  3.207215180025e-02	  4.391971913117e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.641397554189e-03	  4.026504116028e+01	  3.757752824081e-04	  1.977443240552e+01	  8.165237532523e+01	  7.917392086830e+01	  3.057305081795e-01	  2.609200743870e-11	  4.073482360800e-01	  1.589078059356e+00	  8.092793851073e-01	
  9.100000000000e+01	  3.000000000000e+00	  1.365000000000e+03	  8.278754737417e+00	  1.282037667045e-02	  3.207332370169e-02	  4.406296544144e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  9.908908800999e-04	  5.739496788993e+01	  3.756699825935e-04	  1.987744376465e+01	  1.168451294179e+02	  1.134539282385e+02	  6.043226988170e-01	  1.846974786209e-11	  8.482841880069e-01	  1.588949532487e+00	  1.168700092509e+00	
  9.100000000000e+01	  4.000000000000e+00	  1.365000000000e+03	  8.410809305508e+00	  1.301423623270e-02	  3.207366357572e-02	  4.410188839211e-02	  0.000000000000e+00	  0.000000000000e+00	  4.205578452463e-03	  8.918499430463e-04	  7.576638342501e+01	  3.814851586210e-04	  2.000189604826e+01	  1.598769610063e+02	  1.548622902222e+02	  1.051733744260e+00	  1.372766740222e-11	  1.603064812477e+00	  1.588792267483e+00	  1.612314595958e+00	
  9.100000000000e+01	  5.000000000000e+00	  1.365000000000e+03	  8.464488495590e+00	  1.317459600995e-02	  3.207393512363e-02	  4.413185462982e-02	  0.000000000000e+00	  0.000000000000e+00	  4.243676922441e-03	  1.039777626682e-03	  8.947061371232e+01	  3.855444855952e-04	  2.006481801420e+01	  1.818909262618e+02	  1.757950308942e+02	  1.387102080303e+00	  1.217188488106e-11	  2.078948158359e+00	  1.588711983530e+00	  1.840806104666e+00	
  9.100000000000e+01	  6.000000000000e+00	  1.365000000000e+03	  7.107484199653e+00	  6.093731065789e-03	  3.205445733763e-02	  4.097283505994e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.090305787410e-03	  1.209248934299e+02	  6.912138169163e-04	  1.954126143346e+01	  2.995627693882e+02	  2.463142355610e+02	  2.556292053807e+00	  1.570484095711e-09	  1.311888278167e-01	  5.022904704493e+01	  2.496286360492e+00	
  9.100000000000e+01	  7.000000000000e+00	  1.365000000000e+03	  7.192215213337e+00	  6.983689047820e-03	  3.205798663647e-02	  4.164546657216e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.280851455122e-03	  1.494778618256e+02	  6.276524223857e-04	  1.954238884283e+01	  3.557028618356e+02	  3.011612811062e+02	  3.759100252360e+00	  1.300208574449e-09	  1.984685581815e-01	  5.022279093487e+01	  3.059088355267e+00	
  9.100000000000e+01	  8.000000000000e+00	  1.365000000000e+03	  7.260908814444e+00	  7.587703115948e-03	  3.206014425130e-02	  4.204048939086e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.987130758929e-03	  1.772578933882e+02	  5.844886458016e-04	  1.954349219465e+01	  4.106412843523e+02	  3.546031944840e+02	  5.123331052889e+00	  1.116072710525e-09	  2.780330998541e-01	  5.021669927571e+01	  3.610187367881e+00	
  9.100000000000e+01	  9.000000000000e+00	  1.365000000000e+03	  7.317914346837e+00	  8.051175183134e-03	  3.206168866296e-02	  4.231525526774e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.821630605115e-03	  2.041391824676e+02	  5.535283523244e-04	  1.954456144492e+01	  4.638878081095e+02	  4.061898942241e+02	  6.614766487390e+00	  9.835179859329e-10	  3.681702436860e-01	  5.021082258053e+01	  4.144663328707e+00	
  9.100000000000e+01	  1.000000000000e+01	  1.365000000000e+03	  7.373662591000e+00	  8.418512086607e-03	  3.206285120026e-02	  4.251752003317e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.712094968024e-03	  2.322165716439e+02	  5.269782243844e-04	  1.954576306917e+01	  5.237447575899e+02	  4.640014602107e+02	  8.405076298132e+00	  8.693598636051e-10	  4.849898168352e-01	  5.020423800145e+01	  4.745963549692e+00	
  9.100000000000e+01	  1.100000000000e+01	  1.365000000000e+03	  7.442441654246e+00	  8.654879768596e-03	  3.206357056162e-02	  4.264013388312e-02	  0.000000000000e+00	  0.000000000000e+00	  2.870662494595e-03	  1.635069761697e-03	  2.661701387623e+02	  4.986721653979e-04	  1.954749080578e+01	  6.098699624612e+02	  5.469750011235e+02	  1.102522486329e+01	  7.468943330596e-10	  6.823308897270e-01	  5.019478427236e+01	  5.612175198694e+00	
  9.100000000000e+01	  1.200000000000e+01	  1.365000000000e+03	  7.466863045097e+00	  8.835767932779e-03	  3.206410412040e-02	  4.272912225852e-02	  0.000000000000e+00	  0.000000000000e+00	  4.327690098715e-03	  1.585289057520e-03	  2.870505506442e+02	  4.896817784617e-04	  1.954818397552e+01	  6.444405840398e+02	  5.799284230467e+02	  1.246791363477e+01	  7.077635013421e-10	  7.705327278792e-01	  5.019104044615e+01	  5.960027168993e+00	
  9.100000000000e+01	  1.300000000000e+01	  1.365000000000e+03	  7.496614211690e+00	  9.028248531351e-03	  3.206466006975e-02	  4.282099517930e-02	  0.000000000000e+00	  0.000000000000e+00	  3.745868017911e-03	  1.544993968040e-03	  3.128151109963e+02	  4.794175442826e-04	  1.954908719154e+01	  6.895104732411e+02	  6.228102614330e+02	  1.439059199750e+01	  6.629026501374e-10	  8.937761634523e-01	  5.018616858234e+01	  6.413806526723e+00	
  9.100000000000e+01	  1.400000000000e+01	  1.365000000000e+03	  7.536233554961e+00	  9.045727758226e-03	  3.206471012420e-02	  4.282926379713e-02	  2.015689579270e-02	  0.000000000000e+00	  2.244446135696e-03	  1.522116166921e-03	  3.485820577623e+02	  4.668476773302e-04	  1.955039903188e+01	  7.550243868935e+02	  6.849587540045e+02	  1.730078323986e+01	  6.076253306165e-10	  1.089546697165e+00	  5.017910858354e+01	  7.073998680801e+00	
  9.100000000000e+01	  1.500000000000e+01	  1.365000000000e+03	  7.536233554977e+00	  9.046614124117e-03	  3.206471266446e-02	  4.282968442759e-02	  2.178231184561e-02	  0.000000000000e+00	  2.127664463386e-03	  1.520395846076e-03	  3.485820577342e+02	  4.668476773248e-04	  1.955039903189e+01	  7.550243869177e+02	  6.849587540293e+02	  1.730078323917e+01	  6.076253305923e-10	  1.089546697240e+00	  5.017910858354e+01	  7.073998681044e+00	
  9.100000000000e+01	  1.600000000000e+01	  1.365000000000e+03	  7.536233554993e+00	  9.046972251511e-03	  3.206471368868e-02	  4.282985348673e-02	  2.183971242246e-02	  0.000000000000e+00	  2.122813633046e-03	  1.520269114564e-03	  3.485820577069e+02	  4.668476773195e-04	  1.955039903189e+01	  7.550243869412e+02	  6.849587540535e+02	  1.730078323849e+01	  6.076253305687e-10	  1.089546697313e+00	  5.017910858355e+01	  7.073998681280e+00	
  9.100000000000e+01	  1.700000000000e+01	  1.365000000000e+03	  7.536233555009e+00	  9.047089870739e-03	  3.206471402454e-02	  4.282990879363e-02	  2.186355540879e-02	  0.000000000000e+00	  2.120993659431e-03	  1.520222899714e-03	  3.485820576801e+02	  4.668476773143e-04	  1.955039903190e+01	  7.550243869644e+02	  6.849587540773e+02	  1.730078323783e+01	  6.076253305455e-10	  1.089546697385e+00	  5.017910858355e+01	  7.073998681512e+00	
  9.100000000000e+01	  1.800000000000e+01	  1.365000000000e+03	  7.536233555025e+00	  9.047123038898e-03	  3.206471411911e-02	  4.282992432848e-02	  2.187165255700e-02	  0.000000000000e+00	  2.120420815263e-03	  1.520208736480e-03	  3.485820576530e+02	  4.668476773090e-04	  1.955039903190e+01	  7.550243869878e+02	  6.849587541012e+02	  1.730078323717e+01	  6.076253305221e-10	  1.089546697458e+00	  5.017910858355e+01	  7.073998681747e+00	
  9.100000000000e+01	  1.900000000000e+01	  1.365000000000e+03	  7.536233555041e+00	  9.047131024617e-03	  3.206471414184e-02	  4.282992805492e-02	  2.187375784303e-02	  0.000000000000e+00	  2.120279413933e-03	  1.520205215929e-03	  3.485820576257e+02	  4.668476773037e-04	  1.955039903190e+01	  7.550243870114e+02	  6.849587541254e+02	  1.730078323649e+01	  6.076253304985e-10	  1.089546697531e+00	  5.017910858356e+01	  7.073998681983e+00	
  9.100000000000e+01	  2.000000000000e+01	  1.365000000000e+03	  7.536233555055e+00	  9.047131523937e-03	  3.206471414327e-02	  4.282992828948e-02	  2.187415120589e-02	  0.000000000000e+00	  2.120253991688e-03	  1.520204755901e-03	  3.485820576026e+02	  4.668476772992e-04	  1.955039903191e+01	  7.550243870313e+02	  6.849587541458e+02	  1.730078323592e+01	  6.076253304785e-10	  1.089546697593e+00	  5.017910858356e+01	  7.073998682183e+00	
  9.200000000000e+01	  1.000000000000e+00	  1.380000000000e+03	  7.853461986232e+00	  1.041759768914e-02	  3.206660403781e-02	  4.338436614410e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  3.334015639477e-04	  2.038975519121e+01	  3.944539752471e-04	  1.229864759871e+01	  4.379504163311e+01	  4.189755991261e+01	  8.562234591108e-02	  4.832781525760e-11	  1.118349918202e-01	  1.589216372507e+00	  4.250493318506e-01	
  9.200000000000e+01	  2.000000000000e+00	  1.380000000000e+03	  8.124289431015e+00	  1.211616934349e-02	  3.207117662523e-02	  4.390778895106e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.660742784634e-03	  4.014091684055e+01	  3.758061885704e-04	  1.977372373262e+01	  8.141151724724e+01	  7.893807001174e+01	  3.039544514978e-01	  2.616712676976e-11	  4.048816290648e-01	  1.589078938572e+00	  8.068289600017e-01	
  9.200000000000e+01	  3.000000000000e+00	  1.380000000000e+03	  8.277687392527e+00	  1.274762547855e-02	  3.207236291873e-02	  4.405284769860e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.001817730579e-03	  5.723722507420e+01	  3.756458000935e-04	  1.987658879857e+01	  1.165513979297e+02	  1.131694369515e+02	  6.013033144678e-01	  1.851417837495e-11	  8.439455636803e-01	  1.588950605006e+00	  1.165689140892e+00	
  9.200000000000e+01	  4.000000000000e+00	  1.380000000000e+03	  8.410171285569e+00	  1.294754374491e-02	  3.207271490537e-02	  4.409319255083e-02	  0.000000000000e+00	  0.000000000000e+00	  4.152438137529e-03	  9.011719533854e-04	  7.560244446856e+01	  3.814430839993e-04	  2.000119565949e+01	  1.596327787401e+02	  1.546292776585e+02	  1.048072973498e+00	  1.374732439973e-11	  1.598126813546e+00	  1.588793157835e+00	  1.609787503375e+00	
  9.200000000000e+01	  5.000000000000e+00	  1.380000000000e+03	  8.463623450049e+00	  1.310893718176e-02	  3.207298914511e-02	  4.412345514517e-02	  0.000000000000e+00	  0.000000000000e+00	  4.268505642421e-03	  1.050603270370e-03	  8.924733722351e+01	  3.854707425027e-04	  2.006373864310e+01	  1.815119669238e+02	  1.754359612415e+02	  1.381191768811e+00	  1.219548162415e-11	  2.070244925017e+00	  1.588713365636e+00	  1.836861644370e+00	
  9.200000000000e+01	  6.000000000000e+00	  1.380000000000e+03	  7.106242272451e+00	  5.993098239177e-03	  3.205328383092e-02	  4.092820031337e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.094800702293e-03	  1.205214963121e+02	  6.922405002727e-04	  1.954124658134e+01	  2.988231153766e+02	  2.455903800693e+02	  2.541249105247e+00	  1.574843691672e-09	  1.303970658106e-01	  5.022912962638e+01	  2.488873721495e+00	
  9.200000000000e+01	  7.000000000000e+00	  1.380000000000e+03	  7.190822401258e+00	  6.882302243394e-03	  3.205684766306e-02	  4.160713160938e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.302658285304e-03	  1.489349800328e+02	  6.286002888598e-04	  1.954236833853e+01	  3.546819021299e+02	  3.001664986128e+02	  3.734836383617e+00	  1.304245638589e-09	  1.971193862711e-01	  5.022290434405e+01	  3.048850384063e+00	
  9.200000000000e+01	  8.000000000000e+00	  1.380000000000e+03	  7.259445094873e+00	  7.486995633003e-03	  3.205902844527e-02	  4.200630553745e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.006353386234e-03	  1.765906088454e+02	  5.853387616483e-04	  1.954346666789e+01	  4.093702126221e+02	  3.533698148771e+02	  5.089012059755e+00	  1.119705848503e-09	  2.760391918513e-01	  5.021683979856e+01	  3.597433186816e+00	
