               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	          Chalcedony	             Fe(OH)3	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  4.100000000000e+01	  1.800000000000e+01	  6.150000000000e+02	  7.447162249452e+00	  0.000000000000e+00	  2.767936155317e-02	  1.100291654090e-03	  1.556106895726e-01	  1.162831723875e-01	  2.264400594260e-02	  1.131910946358e-02	  2.224392223533e+02	  3.696614055416e-03	  2.971889118371e+01	  4.896671024791e+02	  4.474465054993e+02	  8.107421691646e+00	  3.928762805015e-09	  7.868440786046e-01	  3.222937083782e+01	  4.593735209109e+00	
  4.100000000000e+01	  1.900000000000e+01	  6.150000000000e+02	  7.447162250856e+00	  0.000000000000e+00	  2.767936155505e-02	  1.100291681635e-03	  1.556106894977e-01	  1.162831723286e-01	  2.264400593111e-02	  1.131910945767e-02	  2.224392208368e+02	  3.696614053060e-03	  2.971889118432e+01	  4.896671038439e+02	  4.474465068871e+02	  8.107421664303e+00	  3.928762791772e-09	  7.868440832794e-01	  3.222937083794e+01	  4.593735222807e+00	
  4.100000000000e+01	  2.000000000000e+01	  6.150000000000e+02	  7.447162252105e+00	  0.000000000000e+00	  2.767936155675e-02	  1.100291706676e-03	  1.556106894296e-01	  1.162831722751e-01	  2.264400592067e-02	  1.131910945207e-02	  2.224392194867e+02	  3.696614050962e-03	  2.971889118486e+01	  4.896671050590e+02	  4.474465081227e+02	  8.107421639959e+00	  3.928762779981e-09	  7.868440874415e-01	  3.222937083804e+01	  4.593735235003e+00	
  4.200000000000e+01	  1.000000000000e+00	  6.300000000000e+02	  8.424893005411e+00	  0.000000000000e+00	  2.795458671507e-02	  2.172684276069e-02	  6.084840344019e-02	  5.269239174571e-02	  1.258067580007e-02	  6.239992643363e-03	  6.694959368883e+01	  3.692359123648e-03	  3.092175155355e+01	  1.345943513447e+02	  1.298315760687e+02	  8.225767224103e-01	  7.089803780504e-11	  1.953454521811e+00	  1.019957610646e+00	  1.381876652440e+00	
  4.200000000000e+01	  2.000000000000e+00	  6.300000000000e+02	  8.424893009966e+00	  0.000000000000e+00	  2.804798770693e-02	  2.214734251014e-02	  1.030926140596e-01	  7.372711476123e-02	  1.413305480125e-02	  7.067242713247e-03	  6.694959224793e+01	  3.692359130814e-03	  3.092175156709e+01	  1.345943527043e+02	  1.298315773982e+02	  8.225767135731e-01	  7.089803704340e-11	  1.953454560855e+00	  1.019957610650e+00	  1.381876666587e+00	
  4.200000000000e+01	  3.000000000000e+00	  6.300000000000e+02	  8.294953330997e+00	  0.000000000000e+00	  2.801532624083e-02	  1.989215420102e-02	  1.025146734496e-01	  7.817946821070e-02	  1.504335338022e-02	  7.515185613236e-03	  7.792736807590e+01	  3.520179627990e-03	  3.058423848123e+01	  1.585289110959e+02	  1.531007918888e+02	  1.113574509248e+00	  1.208298195998e-10	  1.726156018769e+00	  1.616440638982e+00	  1.608690915456e+00	
  4.200000000000e+01	  4.000000000000e+00	  6.300000000000e+02	  8.294953334656e+00	  0.000000000000e+00	  2.801532624193e-02	  1.989215427650e-02	  1.083926061924e-01	  7.800250412158e-02	  1.504326424942e-02	  7.521220201392e-03	  7.792736672273e+01	  3.520179631848e-03	  3.058423848936e+01	  1.585289123707e+02	  1.531007931458e+02	  1.113574499619e+00	  1.208298185550e-10	  1.726156046375e+00	  1.616440638987e+00	  1.608690928576e+00	
  4.200000000000e+01	  5.000000000000e+00	  6.300000000000e+02	  8.164676345746e+00	  0.000000000000e+00	  2.797619105803e-02	  1.725092784886e-02	  1.083530116440e-01	  8.350236333979e-02	  1.610959978589e-02	  8.047061324202e-03	  9.101339338687e+01	  3.409099494441e-03	  3.033159923534e+01	  1.870326092043e+02	  1.804578064124e+02	  1.509209600448e+00	  2.061579808773e-10	  1.524888839175e+00	  2.561727659232e+00	  1.879052269085e+00	
  4.200000000000e+01	  6.000000000000e+00	  6.300000000000e+02	  8.164676349131e+00	  0.000000000000e+00	  2.797619105924e-02	  1.725092792924e-02	  1.153589294616e-01	  8.336986599401e-02	  1.610954308108e-02	  8.054414367660e-03	  9.101339191836e+01	  3.409099496566e-03	  3.033159924098e+01	  1.870326105827e+02	  1.804578077806e+02	  1.509209588346e+00	  2.061579792244e-10	  1.524888861647e+00	  2.561727659241e+00	  1.879052283159e+00	
  4.200000000000e+01	  7.000000000000e+00	  6.300000000000e+02	  8.034212215438e+00	  0.000000000000e+00	  2.792931262381e-02	  1.424230173509e-02	  1.149606892088e-01	  8.958516514830e-02	  1.732474577472e-02	  8.653104280396e-03	  1.065880752712e+02	  3.349891132991e-03	  3.014225427143e+01	  2.211238651631e+02	  2.126808417480e+02	  2.047019772034e+00	  3.520194129837e-10	  1.347694505986e+00	  4.059764470238e+00	  2.200813989213e+00	
  4.200000000000e+01	  8.000000000000e+00	  6.300000000000e+02	  8.034212218513e+00	  0.000000000000e+00	  2.792931262516e-02	  1.424230181874e-02	  1.232991699225e-01	  8.948581033142e-02	  1.732471679491e-02	  8.662105656424e-03	  1.065880737027e+02	  3.349891133774e-03	  3.014225427530e+01	  2.211238666276e+02	  2.126808432097e+02	  2.047019757089e+00	  3.520194104140e-10	  1.347694523948e+00	  4.059764470253e+00	  2.200814004081e+00	
  4.200000000000e+01	  9.000000000000e+00	  6.300000000000e+02	  7.903670268654e+00	  0.000000000000e+00	  2.787320734431e-02	  1.095051032168e-02	  1.220790867286e-01	  9.626004891753e-02	  1.865546639995e-02	  9.316577830338e-03	  1.251135429550e+02	  3.337762835453e-03	  2.999985834018e+01	  2.621026317813e+02	  2.506970553914e+02	  2.778010705610e+00	  6.014092352162e-10	  1.192276865639e+00	  6.433722022361e+00	  2.583515264316e+00	
  4.200000000000e+01	  1.000000000000e+01	  6.300000000000e+02	  7.903670271376e+00	  0.000000000000e+00	  2.787320734581e-02	  1.095051040465e-02	  1.319986716897e-01	  9.618526203178e-02	  1.865546283811e-02	  9.327534820007e-03	  1.251135413193e+02	  3.337762835184e-03	  2.999985834279e+01	  2.621026332987e+02	  2.506970569130e+02	  2.778010687614e+00	  6.014092313210e-10	  1.192276879639e+00	  6.433722022386e+00	  2.583515279658e+00	
  4.200000000000e+01	  1.100000000000e+01	  6.300000000000e+02	  7.773131150440e+00	  0.000000000000e+00	  2.780611382080e-02	  7.556231025854e-03	  1.291905372490e-01	  1.031673932978e-01	  2.002992906287e-02	  1.000147013917e-02	  1.471505684483e+02	  3.372104373128e-03	  2.989209443479e+01	  3.116561749588e+02	  2.956134468104e+02	  3.771485338688e+00	  1.027867148859e-09	  1.056280291108e+00	  1.019567291066e+01	  3.038729770063e+00	
  4.200000000000e+01	  1.200000000000e+01	  6.300000000000e+02	  7.773131152754e+00	  0.000000000000e+00	  2.780611382246e-02	  7.556231101886e-03	  1.409929182283e-01	  1.031107138835e-01	  2.002995086550e-02	  1.001489386483e-02	  1.471505668073e+02	  3.372104372051e-03	  2.989209443650e+01	  3.116561764696e+02	  2.956134483319e+02	  3.771485317868e+00	  1.027867143186e-09	  1.056280301597e+00	  1.019567291070e+01	  3.038729785293e+00	
  4.200000000000e+01	  1.300000000000e+01	  6.300000000000e+02	  7.642655637324e+00	  0.000000000000e+00	  2.772594469598e-02	  4.366215431405e-03	  1.354392379619e-01	  1.096965142456e-01	  2.132595292160e-02	  1.064656721336e-02	  1.733796541932e+02	  3.456536880465e-03	  2.980969919001e+01	  3.720139600771e+02	  3.487545338896e+02	  5.121601838184e+00	  1.757172582943e-09	  9.374433385839e-01	  1.615696512155e+01	  3.580499989982e+00	
  4.200000000000e+01	  1.400000000000e+01	  6.300000000000e+02	  7.642655639173e+00	  0.000000000000e+00	  2.772594469779e-02	  4.366215492399e-03	  1.494906729060e-01	  1.096530819153e-01	  2.132600235398e-02	  1.066307687915e-02	  1.733796526427e+02	  3.456536878838e-03	  2.980969919109e+01	  3.720139614925e+02	  3.487545353206e+02	  5.121601815525e+00	  1.757172575171e-09	  9.374433459851e-01	  1.615696512161e+01	  3.580500004220e+00	
  4.200000000000e+01	  1.500000000000e+01	  6.300000000000e+02	  7.512290913037e+00	  0.000000000000e+00	  2.763023171709e-02	  1.810703109038e-03	  1.396354153884e-01	  1.149908555892e-01	  2.237205692681e-02	  1.116596805544e-02	  2.046273148294e+02	  3.599312741077e-03	  2.974569730495e+01	  4.461774862645e+02	  4.117082116645e+02	  6.956277412738e+00	  3.004440969254e-09	  8.336754435263e-01	  2.560303891196e+01	  4.225878344605e+00	
  4.200000000000e+01	  1.600000000000e+01	  6.300000000000e+02	  7.512290914413e+00	  0.000000000000e+00	  2.763023171955e-02	  1.810703158001e-03	  1.551494875556e-01	  1.149585880482e-01	  2.237213113051e-02	  1.118478572714e-02	  2.046273134643e+02	  3.599312739177e-03	  2.974569730560e+01	  4.461774874992e+02	  4.117082129176e+02	  6.956277389783e+00	  3.004440959343e-09	  8.336754483942e-01	  2.560303891204e+01	  4.225878357005e+00	
  4.200000000000e+01	  1.700000000000e+01	  6.300000000000e+02	  7.447162247393e+00	  0.000000000000e+00	  2.757565556514e-02	  9.165117076398e-04	  1.480679439860e-01	  1.168709341670e-01	  2.274339816368e-02	  1.135862365080e-02	  2.224392245775e+02	  3.696614058872e-03	  2.971889118282e+01	  4.896671004775e+02	  4.474465034638e+02	  8.107421731750e+00	  3.928762824440e-09	  7.868440717481e-01	  3.222937083765e+01	  4.593735189018e+00	
  4.200000000000e+01	  1.800000000000e+01	  6.300000000000e+02	  7.447162248626e+00	  0.000000000000e+00	  2.757565556707e-02	  9.165117327331e-04	  1.562699924481e-01	  1.168581427669e-01	  2.274344440749e-02	  1.136882868209e-02	  2.224392232452e+02	  3.696614056802e-03	  2.971889118335e+01	  4.896671016765e+02	  4.474465046830e+02	  8.107421707728e+00	  3.928762812805e-09	  7.868440758551e-01	  3.222937083776e+01	  4.593735201052e+00	
  4.200000000000e+01	  1.900000000000e+01	  6.300000000000e+02	  7.447162249941e+00	  0.000000000000e+00	  2.757565556897e-02	  9.165117574607e-04	  1.562699923804e-01	  1.168581427136e-01	  2.274344439712e-02	  1.136882867670e-02	  2.224392218246e+02	  3.696614054595e-03	  2.971889118392e+01	  4.896671029549e+02	  4.474465059831e+02	  8.107421682114e+00	  3.928762800398e-09	  7.868440802343e-01	  3.222937083786e+01	  4.593735213884e+00	
  4.200000000000e+01	  2.000000000000e+01	  6.300000000000e+02	  7.447162251113e+00	  0.000000000000e+00	  2.757565557070e-02	  9.165117799660e-04	  1.562699923189e-01	  1.168581426652e-01	  2.274344438769e-02	  1.136882867161e-02	  2.224392205584e+02	  3.696614052627e-03	  2.971889118443e+01	  4.896671040945e+02	  4.474465071419e+02	  8.107421659283e+00	  3.928762789340e-09	  7.868440841377e-01	  3.222937083796e+01	  4.593735225322e+00	
  4.300000000000e+01	  1.000000000000e+00	  6.450000000000e+02	  8.424893005363e+00	  0.000000000000e+00	  2.786144513444e-02	  2.131527766987e-02	  6.143379832769e-02	  5.339259108491e-02	  1.276855030838e-02	  6.332759279371e-03	  6.694959370426e+01	  3.692359123571e-03	  3.092175155340e+01	  1.345943513301e+02	  1.298315760544e+02	  8.225767225050e-01	  7.089803781320e-11	  1.953454521393e+00	  1.019957610646e+00	  1.381876652288e+00	
  4.300000000000e+01	  2.000000000000e+00	  6.450000000000e+02	  8.424893009857e+00	  0.000000000000e+00	  2.795463762114e-02	  2.173044067629e-02	  1.043564388657e-01	  7.474709001339e-02	  1.432315278803e-02	  7.162308739994e-03	  6.694959228222e+01	  3.692359130643e-03	  3.092175156677e+01	  1.345943526719e+02	  1.298315773666e+02	  8.225767137834e-01	  7.089803706153e-11	  1.953454559926e+00	  1.019957610650e+00	  1.381876666250e+00	
  4.300000000000e+01	  3.000000000000e+00	  6.450000000000e+02	  8.294953330849e+00	  0.000000000000e+00	  2.792127412176e-02	  1.945328087842e-02	  1.036975463374e-01	  7.924921610760e-02	  1.524241772825e-02	  7.614591113295e-03	  7.792736813079e+01	  3.520179627833e-03	  3.058423848090e+01	  1.585289110442e+02	  1.531007918378e+02	  1.113574509639e+00	  1.208298196421e-10	  1.726156017650e+00	  1.616440638982e+00	  1.608690914924e+00	
  4.300000000000e+01	  4.000000000000e+00	  6.450000000000e+02	  8.294953334452e+00	  0.000000000000e+00	  2.792127412288e-02	  1.945328095438e-02	  1.097179591520e-01	  7.906795823243e-02	  1.524232643483e-02	  7.620771971067e-03	  7.792736679808e+01	  3.520179631634e-03	  3.058423848891e+01	  1.585289122997e+02	  1.531007930758e+02	  1.113574500155e+00	  1.208298186132e-10	  1.726156044838e+00	  1.616440638987e+00	  1.608690927845e+00	
  4.300000000000e+01	  5.000000000000e+00	  6.450000000000e+02	  8.164676345512e+00	  0.000000000000e+00	  2.788129799653e-02	  1.679325707779e-02	  1.095626341665e-01	  8.461040735498e-02	  1.631639264294e-02	  8.150303988927e-03	  9.101339348833e+01	  3.409099494294e-03	  3.033159923495e+01	  1.870326091091e+02	  1.804578063178e+02	  1.509209601284e+00	  2.061579809915e-10	  1.524888837622e+00	  2.561727659232e+00	  1.879052268113e+00	
  4.300000000000e+01	  6.000000000000e+00	  6.450000000000e+02	  8.164676348837e+00	  0.000000000000e+00	  2.788129799776e-02	  1.679325715842e-02	  1.167383743875e-01	  8.447469516448e-02	  1.631633456223e-02	  8.157835258592e-03	  9.101339204603e+01	  3.409099496381e-03	  3.033159924049e+01	  1.870326104629e+02	  1.804578076616e+02	  1.509209589398e+00	  2.061579793681e-10	  1.524888859693e+00	  2.561727659241e+00	  1.879052281935e+00	
  4.300000000000e+01	  7.000000000000e+00	  6.450000000000e+02	  8.034212215121e+00	  0.000000000000e+00	  2.783341347779e-02	  1.377433025619e-02	  1.161709972230e-01	  9.071509150128e-02	  1.753590983666e-02	  8.758499289909e-03	  1.065880754327e+02	  3.349891132911e-03	  3.014225427103e+01	  2.211238650123e+02	  2.126808415975e+02	  2.047019773573e+00	  3.520194132483e-10	  1.347694504137e+00	  4.059764470237e+00	  2.200813987683e+00	
  4.300000000000e+01	  8.000000000000e+00	  6.450000000000e+02	  8.034212218130e+00	  0.000000000000e+00	  2.783341347916e-02	  1.377433033969e-02	  1.247116009935e-01	  9.061332601179e-02	  1.753588015371e-02	  8.767718010120e-03	  1.065880738980e+02	  3.349891133677e-03	  3.014225427482e+01	  2.211238664452e+02	  2.126808430277e+02	  2.047019758950e+00	  3.520194107341e-10	  1.347694521711e+00	  4.059764470252e+00	  2.200814002229e+00	
  4.300000000000e+01	  9.000000000000e+00	  6.450000000000e+02	  7.903670268256e+00	  0.000000000000e+00	  2.777610587660e-02	  1.048881372287e-02	  1.232421491726e-01	  9.737928792602e-02	  1.886442054626e-02	  9.420826818597e-03	  1.251135431942e+02	  3.337762835493e-03	  2.999985833980e+01	  2.621026315595e+02	  2.506970551689e+02	  2.778010708241e+00	  6.014092357857e-10	  1.192276863592e+00	  6.433722022358e+00	  2.583515262073e+00	
  4.300000000000e+01	  1.000000000000e+01	  6.450000000000e+02	  7.903670270905e+00	  0.000000000000e+00	  2.777610587813e-02	  1.048881380508e-02	  1.334021817537e-01	  9.730268650100e-02	  1.886441689783e-02	  9.432049383289e-03	  1.251135416024e+02	  3.337762835231e-03	  2.999985834233e+01	  2.621026330361e+02	  2.506970566497e+02	  2.778010690728e+00	  6.014092319952e-10	  1.192276877216e+00	  6.433722022382e+00	  2.583515277002e+00	
  4.300000000000e+01	  1.100000000000e+01	  6.450000000000e+02	  7.773131149961e+00	  0.000000000000e+00	  2.770757711068e-02	  7.128341026485e-03	  1.302288952666e-01	  1.042214899444e-01	  2.022571884304e-02	  1.009908596283e-02	  1.471505687875e+02	  3.372104373350e-03	  2.989209443444e+01	  3.116561746464e+02	  2.956134464958e+02	  3.771485342992e+00	  1.027867150032e-09	  1.056280288939e+00	  1.019567291065e+01	  3.038729766914e+00	
  4.300000000000e+01	  1.200000000000e+01	  6.450000000000e+02	  7.773131152196e+00	  0.000000000000e+00	  2.770757711236e-02	  7.128341100924e-03	  1.423173598603e-01	  1.041634353663e-01	  2.022574117431e-02	  1.011283511633e-02	  1.471505672029e+02	  3.372104372310e-03	  2.989209443609e+01	  3.116561761054e+02	  2.956134479651e+02	  3.771485322887e+00	  1.027867144554e-09	  1.056280299068e+00	  1.019567291069e+01	  3.038729781621e+00	
  4.300000000000e+01	  1.300000000000e+01	  6.450000000000e+02	  7.642655636769e+00	  0.000000000000e+00	  2.762569668977e-02	  4.011726186234e-03	  1.362428034035e-01	  1.106069397386e-01	  2.149280964531e-02	  1.072965287377e-02	  1.733796546585e+02	  3.456536880953e-03	  2.980969918969e+01	  3.720139596523e+02	  3.487545334601e+02	  5.121601844984e+00	  1.757172585275e-09	  9.374433363626e-01	  1.615696512153e+01	  3.580499985709e+00	
  4.300000000000e+01	  1.400000000000e+01	  6.450000000000e+02	  7.642655638535e+00	  0.000000000000e+00	  2.762569669160e-02	  4.011726244766e-03	  1.506348334930e-01	  1.105624536908e-01	  2.149286027629e-02	  1.074656268577e-02	  1.733796531780e+02	  3.456536879400e-03	  2.980969919072e+01	  3.720139610039e+02	  3.487545348266e+02	  5.121601823347e+00	  1.757172577854e-09	  9.374433434302e-01	  1.615696512159e+01	  3.580499999305e+00	
  4.300000000000e+01	  1.500000000000e+01	  6.450000000000e+02	  7.512290912417e+00	  0.000000000000e+00	  2.752794583936e-02	  1.575567335103e-03	  1.400760189596e-01	  1.156664386833e-01	  2.249168105577e-02	  1.122535757329e-02	  2.046273154449e+02	  3.599312741933e-03	  2.974569730465e+01	  4.461774857078e+02	  4.117082110995e+02	  6.956277423088e+00	  3.004440973722e-09	  8.336754413315e-01	  2.560303891192e+01	  4.225878339014e+00	
  4.300000000000e+01	  1.600000000000e+01	  6.450000000000e+02	  7.512290913711e+00	  0.000000000000e+00	  2.752794584184e-02	  1.575567380155e-03	  1.559666630931e-01	  1.156333876307e-01	  2.249175706218e-02	  1.124463198833e-02	  2.046273141608e+02	  3.599312740146e-03	  2.974569730527e+01	  4.461774868692e+02	  4.117082122782e+02	  6.956277401495e+00	  3.004440964400e-09	  8.336754459105e-01	  2.560303891200e+01	  4.225878350678e+00	
  4.300000000000e+01	  1.700000000000e+01	  6.450000000000e+02	  7.447162246670e+00	  0.000000000000e+00	  2.747221023271e-02	  7.545230667837e-04	  1.484707522459e-01	  1.174021118075e-01	  2.283405382859e-02	  1.140370396046e-02	  2.224392253579e+02	  3.696614060084e-03	  2.971889118251e+01	  4.896670997751e+02	  4.474465027495e+02	  8.107421745822e+00	  3.928762831256e-09	  7.868440693422e-01	  3.222937083759e+01	  4.593735181968e+00	
  4.300000000000e+01	  1.800000000000e+01	  6.450000000000e+02	  7.447162247823e+00	  0.000000000000e+00	  2.747221023466e-02	  7.545230890833e-04	  1.568721832068e-01	  1.173890094698e-01	  2.283410119790e-02	  1.141415706517e-02	  2.224392241129e+02	  3.696614058150e-03	  2.971889118301e+01	  4.896671008955e+02	  4.474465038889e+02	  8.107421723373e+00	  3.928762820383e-09	  7.868440731802e-01	  3.222937083769e+01	  4.593735193214e+00	
  4.300000000000e+01	  1.900000000000e+01	  6.450000000000e+02	  7.447162249053e+00	  0.000000000000e+00	  2.747221023658e-02	  7.545231110832e-04	  1.568721831463e-01	  1.173890094220e-01	  2.283410118862e-02	  1.141415706030e-02	  2.224392227839e+02	  3.696614056085e-03	  2.971889118354e+01	  4.896671020916e+02	  4.474465051052e+02	  8.107421699411e+00	  3.928762808776e-09	  7.868440772770e-01	  3.222937083779e+01	  4.593735205219e+00	
  4.300000000000e+01	  2.000000000000e+01	  6.450000000000e+02	  7.447162250151e+00	  0.000000000000e+00	  2.747221023833e-02	  7.545231311263e-04	  1.568721830911e-01	  1.173890093784e-01	  2.283410118016e-02	  1.141415705567e-02	  2.224392215980e+02	  3.696614054243e-03	  2.971889118401e+01	  4.896671031588e+02	  4.474465061904e+02	  8.107421678028e+00	  3.928762798420e-09	  7.868440809328e-01	  3.222937083788e+01	  4.593735215931e+00	
  4.400000000000e+01	  1.000000000000e+00	  6.600000000000e+02	  8.424893005314e+00	  0.000000000000e+00	  2.776851170883e-02	  2.090896892994e-02	  6.200516252898e-02	  5.408186145886e-02	  1.295427023758e-02	  6.424448626032e-03	  6.694959371960e+01	  3.692359123495e-03	  3.092175155326e+01	  1.345943513157e+02	  1.298315760403e+02	  8.225767225991e-01	  7.089803782130e-11	  1.953454520977e+00	  1.019957610646e+00	  1.381876652138e+00	
  4.400000000000e+01	  2.000000000000e+00	  6.600000000000e+02	  8.424893009750e+00	  0.000000000000e+00	  2.786149592683e-02	  2.131882978085e-02	  1.056061426379e-01	  7.575606665285e-02	  1.451108230157e-02	  7.256290530339e-03	  6.694959231629e+01	  3.692359130474e-03	  3.092175156645e+01	  1.345943526398e+02	  1.298315773351e+02	  8.225767139923e-01	  7.089803707954e-11	  1.953454559003e+00	  1.019957610650e+00	  1.381876665915e+00	
  4.400000000000e+01	  3.000000000000e+00	  6.600000000000e+02	  8.294953330701e+00	  0.000000000000e+00	  2.782743378899e-02	  1.902094266299e-02	  1.048630575012e-01	  8.030547027362e-02	  1.543881508684e-02	  7.712663118931e-03	  7.792736818530e+01	  3.520179627678e-03	  3.058423848057e+01	  1.585289109928e+02	  1.531007917872e+02	  1.113574510027e+00	  1.208298196842e-10	  1.726156016538e+00	  1.616440638982e+00	  1.608690914396e+00	
  4.400000000000e+01	  4.000000000000e+00	  6.600000000000e+02	  8.294953334250e+00	  0.000000000000e+00	  2.782743379014e-02	  1.902094273937e-02	  1.110259503315e-01	  8.011991861411e-02	  1.543872163083e-02	  7.718990246226e-03	  7.792736687288e+01	  3.520179631420e-03	  3.058423848846e+01	  1.585289122293e+02	  1.531007930063e+02	  1.113574500687e+00	  1.208298186709e-10	  1.726156043312e+00	  1.616440638987e+00	  1.608690927120e+00	
  4.400000000000e+01	  5.000000000000e+00	  6.600000000000e+02	  8.164676345279e+00	  0.000000000000e+00	  2.778662082959e-02	  1.634379358292e-02	  1.107505402666e-01	  8.570160509802e-02	  1.651984861587e-02	  8.251878211984e-03	  9.101339358901e+01	  3.409099494148e-03	  3.033159923456e+01	  1.870326090146e+02	  1.804578062240e+02	  1.509209602113e+00	  2.061579811049e-10	  1.524888836082e+00	  2.561727659231e+00	  1.879052267148e+00	
  4.400000000000e+01	  6.000000000000e+00	  6.600000000000e+02	  8.164676348545e+00	  0.000000000000e+00	  2.778662083085e-02	  1.634379366373e-02	  1.180961027551e-01	  8.556267806545e-02	  1.651978915931e-02	  8.259587707818e-03	  9.101339217270e+01	  3.409099496198e-03	  3.033159924001e+01	  1.870326103440e+02	  1.804578075436e+02	  1.509209590442e+00	  2.061579795107e-10	  1.524888857755e+00	  2.561727659240e+00	  1.879052280721e+00	
  4.400000000000e+01	  7.000000000000e+00	  6.600000000000e+02	  8.034212214807e+00	  0.000000000000e+00	  2.773773520170e-02	  1.331677441161e-02	  1.173538385835e-01	  9.182374493333e-02	  1.774285242739e-02	  8.861783564514e-03	  1.065880755928e+02	  3.349891132831e-03	  3.014225427064e+01	  2.211238648629e+02	  2.126808414483e+02	  2.047019775098e+00	  3.520194135105e-10	  1.347694502303e+00	  4.059764470235e+00	  2.200813986165e+00	
  4.400000000000e+01	  8.000000000000e+00	  6.600000000000e+02	  8.034212217751e+00	  0.000000000000e+00	  2.773773520310e-02	  1.331677449487e-02	  1.260965651442e-01	  9.171956877451e-02	  1.774282204134e-02	  8.871219628594e-03	  1.065880740916e+02	  3.349891133580e-03	  3.014225427434e+01	  2.211238662645e+02	  2.126808428472e+02	  2.047019760795e+00	  3.520194110513e-10	  1.347694519494e+00	  4.059764470250e+00	  2.200814000394e+00	
  4.400000000000e+01	  9.000000000000e+00	  6.600000000000e+02	  7.903670267862e+00	  0.000000000000e+00	  2.767923131134e-02	  1.004034432078e-02	  1.243704246668e-01	  9.847161884722e-02	  1.906802708828e-02	  9.522402005818e-03	  1.251135434310e+02	  3.337762835532e-03	  2.999985833942e+01	  2.621026313398e+02	  2.506970549486e+02	  2.778010710846e+00	  6.014092363496e-10	  1.192276861566e+00	  6.433722022354e+00	  2.583515259852e+00	
  4.400000000000e+01	  1.000000000000e+01	  6.600000000000e+02	  7.903670270439e+00	  0.000000000000e+00	  2.767923131289e-02	  1.004034440211e-02	  1.347709043902e-01	  9.839320288666e-02	  1.906802335330e-02	  9.533890145023e-03	  1.251135418825e+02	  3.337762835277e-03	  2.999985834189e+01	  2.621026327763e+02	  2.506970563891e+02	  2.778010693810e+00	  6.014092326621e-10	  1.192276874819e+00	  6.433722022378e+00	  2.583515274375e+00	
  4.400000000000e+01	  1.100000000000e+01	  6.600000000000e+02	  7.773131149489e+00	  0.000000000000e+00	  2.760927462865e-02	  6.716996500976e-03	  1.312238264858e-01	  1.052420273261e-01	  2.041483187666e-02	  1.019336341491e-02	  1.471505691228e+02	  3.372104373570e-03	  2.989209443409e+01	  3.116561743378e+02	  2.956134461850e+02	  3.771485347245e+00	  1.027867151191e-09	  1.056280286796e+00	  1.019567291064e+01	  3.038729763803e+00	
  4.400000000000e+01	  1.200000000000e+01	  6.600000000000e+02	  7.773131151645e+00	  0.000000000000e+00	  2.760927463036e-02	  6.716996573732e-03	  1.435983738792e-01	  1.051825975880e-01	  2.041485473660e-02	  1.020743799534e-02	  1.471505675933e+02	  3.372104372567e-03	  2.989209443568e+01	  3.116561757459e+02	  2.956134476030e+02	  3.771485327841e+00	  1.027867145904e-09	  1.056280296572e+00	  1.019567291068e+01	  3.038729777997e+00	
  4.400000000000e+01	  1.300000000000e+01	  6.600000000000e+02	  7.642655636222e+00	  0.000000000000e+00	  2.752569182480e-02	  3.677055900048e-03	  1.369944160987e-01	  1.114772411976e-01	  2.165167800015e-02	  1.080874435233e-02	  1.733796551169e+02	  3.456536881434e-03	  2.980969918937e+01	  3.720139592339e+02	  3.487545330371e+02	  5.121601851683e+00	  1.757172587573e-09	  9.374433341746e-01	  1.615696512152e+01	  3.580499981500e+00	
  4.400000000000e+01	  1.400000000000e+01	  6.600000000000e+02	  7.642655637907e+00	  0.000000000000e+00	  2.752569182665e-02	  3.677055956074e-03	  1.517270399934e-01	  1.114317014363e-01	  2.165172982973e-02	  1.082605430894e-02	  1.733796537043e+02	  3.456536879952e-03	  2.980969919035e+01	  3.720139605234e+02	  3.487545343408e+02	  5.121601831039e+00	  1.757172580492e-09	  9.374433409176e-01	  1.615696512157e+01	  3.580499994472e+00	
  4.400000000000e+01	  1.500000000000e+01	  6.600000000000e+02	  7.512290911809e+00	  0.000000000000e+00	  2.742591397273e-02	  1.361819994211e-03	  1.404605710527e-01	  1.162987370684e-01	  2.260268630877e-02	  1.128043765694e-02	  2.046273160482e+02	  3.599312742772e-03	  2.974569730437e+01	  4.461774851622e+02	  4.117082105457e+02	  6.956277433233e+00	  3.004440978102e-09	  8.336754391801e-01	  2.560303891189e+01	  4.225878333534e+00	
  4.400000000000e+01	  1.600000000000e+01	  6.600000000000e+02	  7.512290913025e+00	  0.000000000000e+00	  2.742591397523e-02	  1.361820035448e-03	  1.567277852194e-01	  1.162649025081e-01	  2.260276411784e-02	  1.130016881290e-02	  2.046273148419e+02	  3.599312741094e-03	  2.974569730494e+01	  4.461774862532e+02	  4.117082116531e+02	  6.956277412948e+00	  3.004440969344e-09	  8.336754434818e-01	  2.560303891196e+01	  4.225878344492e+00	
