               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	          Chalcedony	             Fe(OH)3	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  4.000000000000e+01	  4.000000000000e+00	  6.000000000000e+02	  8.294953320419e+00	  7.062931297305e-03	  3.195386776519e-02	  4.337837946695e-02	  2.767030485639e-02	  1.609418105097e-02	  3.251552954306e-03	  1.625341033210e-03	  7.792737198816e+01	  3.520179616834e-03	  3.058423845772e+01	  1.585289074102e+02	  1.531007882546e+02	  1.113574537088e+00	  1.208298226203e-10	  1.726155938957e+00	  1.616440638967e+00	  1.608690877526e+00	
  4.000000000000e+01	  5.000000000000e+00	  6.000000000000e+02	  8.164676330312e+00	  6.504195293702e-03	  3.195182204000e-02	  4.315520905209e-02	  2.264408937673e-02	  1.722954985142e-02	  3.453137901102e-03	  1.719122109728e-03	  9.101340008122e+01	  3.409099484753e-03	  3.033159920962e+01	  1.870326029208e+02	  1.804578001752e+02	  1.509209655615e+00	  2.061579884124e-10	  1.524888736734e+00	  2.561727659192e+00	  1.879052204930e+00	
  4.000000000000e+01	  6.000000000000e+00	  6.000000000000e+02	  8.164676330392e+00	  6.504356347085e-03	  3.195182266708e-02	  4.315528096322e-02	  2.928001588476e-02	  1.710639621028e-02	  3.453022962144e-03	  1.726125004330e-03	  9.101340004675e+01	  3.409099484803e-03	  3.033159920975e+01	  1.870326029532e+02	  1.804578002073e+02	  1.509209655331e+00	  2.061579883736e-10	  1.524888737261e+00	  2.561727659192e+00	  1.879052205260e+00	
  4.000000000000e+01	  7.000000000000e+00	  6.000000000000e+02	  8.034212196530e+00	  5.897460161011e-03	  3.194936851728e-02	  4.287207484887e-02	  2.323865502405e-02	  1.838384664083e-02	  3.688329121520e-03	  1.835251709046e-03	  1.065880849140e+02	  3.349891128178e-03	  3.014225424766e+01	  2.211238561596e+02	  2.126808327615e+02	  2.047019863914e+00	  3.520194287815e-10	  1.347694395558e+00	  4.059764470146e+00	  2.200813897808e+00	
  4.000000000000e+01	  8.000000000000e+00	  6.000000000000e+02	  8.034212196630e+00	  5.897772780872e-03	  3.194936986379e-02	  4.287223719583e-02	  3.113599626099e-02	  1.828877740932e-02	  3.688173909670e-03	  1.843763343668e-03	  1.065880848627e+02	  3.349891128204e-03	  3.014225424779e+01	  2.211238562075e+02	  2.126808328093e+02	  2.047019863425e+00	  3.520194286975e-10	  1.347694396145e+00	  4.059764470146e+00	  2.200813898294e+00	
  4.000000000000e+01	  9.000000000000e+00	  6.000000000000e+02	  7.903670247482e+00	  5.246365407947e-03	  3.194642672699e-02	  4.251331060467e-02	  2.388131037779e-02	  1.973856357958e-02	  3.962768043821e-03	  1.970661920690e-03	  1.251135556761e+02	  3.337762837547e-03	  2.999985831992e+01	  2.621026199808e+02	  2.506970435574e+02	  2.778010845563e+00	  6.014092655084e-10	  1.192276756766e+00	  6.433722022167e+00	  2.583515145003e+00	
  4.000000000000e+01	  1.000000000000e+01	  6.000000000000e+02	  7.903670247605e+00	  5.247058489828e-03	  3.194643007519e-02	  4.251373518805e-02	  3.327170762982e-02	  1.966594051595e-02	  3.962455539811e-03	  1.980987310035e-03	  1.251135556022e+02	  3.337762837535e-03	  2.999985832004e+01	  2.621026200492e+02	  2.506970436261e+02	  2.778010844751e+00	  6.014092653326e-10	  1.192276757398e+00	  6.433722022168e+00	  2.583515145695e+00	
  4.000000000000e+01	  1.100000000000e+01	  6.000000000000e+02	  7.773131128131e+00	  4.558535761149e-03	  3.194290473858e-02	  4.206000777768e-02	  2.464054077349e-02	  2.132557943745e-02	  4.282514160823e-03	  2.128190483553e-03	  1.471505842683e+02	  3.372104383511e-03	  2.989209441831e+01	  3.116561603938e+02	  2.956134321426e+02	  3.771485539400e+00	  1.027867203547e-09	  1.056280189984e+00	  1.019567291027e+01	  3.038729623235e+00	
  4.000000000000e+01	  1.200000000000e+01	  6.000000000000e+02	  7.773131128277e+00	  4.559214491099e-03	  3.194290849111e-02	  4.206051092920e-02	  3.570970602905e-02	  2.126989915159e-02	  4.282197245695e-03	  2.140989319505e-03	  1.471505841646e+02	  3.372104383443e-03	  2.989209441842e+01	  3.116561604893e+02	  2.956134322387e+02	  3.771485538085e+00	  1.027867203188e-09	  1.056280190647e+00	  1.019567291027e+01	  3.038729624197e+00	
  4.000000000000e+01	  1.300000000000e+01	  6.000000000000e+02	  7.642655614940e+00	  3.844497400092e-03	  3.193868709108e-02	  4.148812921645e-02	  2.537010128669e-02	  2.318112000490e-02	  4.655104015861e-03	  2.311642059979e-03	  1.733796729566e+02	  3.456536900153e-03	  2.980969917698e+01	  3.720139429478e+02	  3.487545165715e+02	  5.121602112399e+00	  1.757172676992e-09	  9.374432490152e-01	  1.615696512083e+01	  3.580499817675e+00	
  4.000000000000e+01	  1.400000000000e+01	  6.000000000000e+02	  7.642655615110e+00	  3.845333536648e-03	  3.193869248369e-02	  4.148889121428e-02	  3.852756647255e-02	  2.313741887405e-02	  4.654678151227e-03	  2.327376048817e-03	  1.733796728139e+02	  3.456536900003e-03	  2.980969917708e+01	  3.720139430781e+02	  3.487545167032e+02	  5.121602110314e+00	  1.757172676277e-09	  9.374432496964e-01	  1.615696512083e+01	  3.580499818985e+00	
  4.000000000000e+01	  1.500000000000e+01	  6.000000000000e+02	  7.512290891557e+00	  3.120295605303e-03	  3.193363968434e-02	  4.076877454721e-02	  2.608024993689e-02	  2.534641188200e-02	  5.088920110885e-03	  2.525016379473e-03	  2.046273361442e+02	  3.599312770732e-03	  2.974569729479e+01	  4.461774669865e+02	  4.117081920990e+02	  6.956277771163e+00	  3.004441123992e-09	  8.336753675193e-01	  2.560303891065e+01	  4.225878150988e+00	
  4.000000000000e+01	  1.600000000000e+01	  6.000000000000e+02	  7.512290891749e+00	  3.121265262345e-03	  3.193364716054e-02	  4.076988303023e-02	  4.061472500986e-02	  2.531254451771e-02	  5.088352114800e-03	  2.542884117829e-03	  2.046273359543e+02	  3.599312770468e-03	  2.974569729488e+01	  4.461774671582e+02	  4.117081922733e+02	  6.956277767970e+00	  3.004441122613e-09	  8.336753681964e-01	  2.560303891067e+01	  4.225878152713e+00	
  4.000000000000e+01	  1.700000000000e+01	  6.000000000000e+02	  7.447162225608e+00	  2.761450331257e-03	  3.193076077949e-02	  4.034387398314e-02	  3.347005748329e-02	  2.654423072352e-02	  5.331388866977e-03	  2.652983366732e-03	  2.224392481091e+02	  3.696614095432e-03	  2.971889117341e+01	  4.896670792998e+02	  4.474464819287e+02	  8.107422156043e+00	  3.928763029947e-09	  7.868439992070e-01	  3.222937083584e+01	  4.593734976456e+00	
  4.000000000000e+01	  1.800000000000e+01	  6.000000000000e+02	  7.447162225806e+00	  2.761916923894e-03	  3.193076475662e-02	  4.034447644801e-02	  4.115902263066e-02	  2.653040513925e-02	  5.331097897376e-03	  2.662669188665e-03	  2.224392478958e+02	  3.696614095101e-03	  2.971889117350e+01	  4.896670794918e+02	  4.474464821239e+02	  8.107422152197e+00	  3.928763028084e-09	  7.868439998647e-01	  3.222937083585e+01	  4.593734978383e+00	
  4.000000000000e+01	  1.900000000000e+01	  6.000000000000e+02	  7.447162226000e+00	  2.761954864480e-03	  3.193076507859e-02	  4.034452489164e-02	  4.116658016452e-02	  2.653027152387e-02	  5.331070834068e-03	  2.662645091820e-03	  2.224392476856e+02	  3.696614094774e-03	  2.971889117358e+01	  4.896670796810e+02	  4.474464823163e+02	  8.107422148406e+00	  3.928763026248e-09	  7.868440005127e-01	  3.222937083587e+01	  4.593734980282e+00	
  4.000000000000e+01	  2.000000000000e+01	  6.000000000000e+02	  7.447162226162e+00	  2.761954865093e-03	  3.193076507859e-02	  4.034452489241e-02	  4.116658016140e-02	  2.653027152171e-02	  5.331070833636e-03	  2.662645091218e-03	  2.224392475107e+02	  3.696614094502e-03	  2.971889117365e+01	  4.896670798384e+02	  4.474464824763e+02	  8.107422145253e+00	  3.928763024721e-09	  7.868440010518e-01	  3.222937083588e+01	  4.593734981861e+00	
  4.100000000000e+01	  1.000000000000e+00	  6.150000000000e+02	  8.380772200735e+00	  7.115147988836e-03	  3.194526919206e-02	  4.347725096249e-02	  0.000000000000e+00	  2.890810585983e-03	  3.100868130229e-03	  1.500386524045e-03	  5.828323601813e+01	  3.623579527496e-03	  3.079399697526e+01	  1.210160316628e+02	  1.170086924560e+02	  6.536957069602e-01	  7.828404286867e-11	  1.579034267686e+00	  1.019989986522e+00	  1.238416654047e+00	
  4.100000000000e+01	  2.000000000000e+00	  6.150000000000e+02	  8.424893001793e+00	  7.360439253635e-03	  3.195048409855e-02	  4.352218601198e-02	  2.672172164776e-02	  1.560219703656e-02	  3.135402539904e-03	  1.569210687976e-03	  6.694959483355e+01	  3.692359117955e-03	  3.092175154279e+01	  1.345943502646e+02	  1.298315750125e+02	  8.225767294312e-01	  7.089803841012e-11	  1.953454490792e+00	  1.019957610644e+00	  1.381876641201e+00	
  4.100000000000e+01	  3.000000000000e+00	  6.150000000000e+02	  8.294953320377e+00	  6.845813231908e-03	  3.194872727584e-02	  4.334118911369e-02	  2.250658622788e-02	  1.656846690137e-02	  3.311224678599e-03	  1.649195956644e-03	  7.792737200371e+01	  3.520179616790e-03	  3.058423845763e+01	  1.585289073956e+02	  1.531007882402e+02	  1.113574537199e+00	  1.208298226323e-10	  1.726155938640e+00	  1.616440638967e+00	  1.608690877375e+00	
  4.100000000000e+01	  4.000000000000e+00	  6.150000000000e+02	  8.294953320439e+00	  6.845631398594e-03	  3.194872661897e-02	  4.334111813486e-02	  2.818702014343e-02	  1.639589281476e-02	  3.311202580669e-03	  1.655186537484e-03	  7.792737198086e+01	  3.520179616855e-03	  3.058423845776e+01	  1.585289074171e+02	  1.531007882614e+02	  1.113574537037e+00	  1.208298226147e-10	  1.726155939106e+00	  1.616440638967e+00	  1.608690877596e+00	
  4.100000000000e+01	  5.000000000000e+00	  6.150000000000e+02	  8.164676330333e+00	  6.285397151338e-03	  3.194663022995e-02	  4.311254445600e-02	  2.301157343451e-02	  1.754698075610e-02	  3.515262604127e-03	  1.750030722493e-03	  9.101340007236e+01	  3.409099484766e-03	  3.033159920965e+01	  1.870326029291e+02	  1.804578001835e+02	  1.509209655542e+00	  2.061579884024e-10	  1.524888736870e+00	  2.561727659192e+00	  1.879052205015e+00	
  4.100000000000e+01	  6.000000000000e+00	  6.150000000000e+02	  8.164676330416e+00	  6.285554554391e-03	  3.194663085696e-02	  4.311261631949e-02	  2.981731980797e-02	  1.742061618636e-02	  3.515147038595e-03	  1.757212208251e-03	  9.101340003613e+01	  3.409099484818e-03	  3.033159920979e+01	  1.870326029632e+02	  1.804578002172e+02	  1.509209655244e+00	  2.061579883616e-10	  1.524888737424e+00	  2.561727659192e+00	  1.879052205362e+00	
  4.100000000000e+01	  7.000000000000e+00	  6.150000000000e+02	  8.034212196555e+00	  5.678377832167e-03	  3.194411596329e-02	  4.282258655982e-02	  2.359664958839e-02	  1.871459934170e-02	  3.753254725645e-03	  1.867527523593e-03	  1.065880849013e+02	  3.349891128185e-03	  3.014225424769e+01	  2.211238561715e+02	  2.126808327734e+02	  2.047019863793e+00	  3.520194287607e-10	  1.347694395704e+00	  4.059764470146e+00	  2.200813897928e+00	
  4.100000000000e+01	  8.000000000000e+00	  6.150000000000e+02	  8.034212196660e+00	  5.678682622643e-03	  3.194411730965e-02	  4.282274878121e-02	  3.169611179980e-02	  1.861712771117e-02	  3.753100426802e-03	  1.876257292672e-03	  1.065880848478e+02	  3.349891128211e-03	  3.014225424782e+01	  2.211238562214e+02	  2.126808328232e+02	  2.047019863283e+00	  3.520194286731e-10	  1.347694396316e+00	  4.059764470146e+00	  2.200813898435e+00	
  4.100000000000e+01	  9.000000000000e+00	  6.150000000000e+02	  7.903670247511e+00	  5.028753759758e-03	  3.194110139281e-02	  4.245522936607e-02	  2.422610195409e-02	  2.008463467679e-02	  4.030854342690e-03	  2.004477030483e-03	  1.251135556587e+02	  3.337762837544e-03	  2.999985831995e+01	  2.621026199968e+02	  2.506970435735e+02	  2.778010845372e+00	  6.014092654672e-10	  1.192276756914e+00	  6.433722022167e+00	  2.583515145165e+00	
  4.100000000000e+01	  1.000000000000e+01	  6.150000000000e+02	  7.903670247638e+00	  5.029427446584e-03	  3.194110474064e-02	  4.245565356073e-02	  3.385695625174e-02	  2.001021744278e-02	  4.030545786383e-03	  2.015069982727e-03	  1.251135555825e+02	  3.337762837532e-03	  2.999985832007e+01	  2.621026200676e+02	  2.506970436445e+02	  2.778010844533e+00	  6.014092652856e-10	  1.192276757567e+00	  6.433722022168e+00	  2.583515145881e+00	
  4.100000000000e+01	  1.100000000000e+01	  6.150000000000e+02	  7.773131128163e+00	  4.344792062871e-03	  3.193749225414e-02	  4.199114283520e-02	  2.496725329024e-02	  2.168912424779e-02	  4.354161601889e-03	  2.163735196703e-03	  1.471505842458e+02	  3.372104383496e-03	  2.989209441834e+01	  3.116561604145e+02	  2.956134321635e+02	  3.771485539115e+00	  1.027867203469e-09	  1.056280190128e+00	  1.019567291027e+01	  3.038729623443e+00	
  4.100000000000e+01	  1.200000000000e+01	  6.150000000000e+02	  7.773131128313e+00	  4.345449302292e-03	  3.193749600624e-02	  4.199164543463e-02	  3.632250246078e-02	  2.163209157983e-02	  4.353849733740e-03	  2.176861674349e-03	  1.471505841394e+02	  3.372104383426e-03	  2.989209441845e+01	  3.116561605125e+02	  2.956134322621e+02	  3.771485537766e+00	  1.027867203101e-09	  1.056280190808e+00	  1.019567291027e+01	  3.038729624431e+00	
  4.100000000000e+01	  1.300000000000e+01	  6.150000000000e+02	  7.642655614974e+00	  3.637814234609e-03	  3.193317030572e-02	  4.140579006318e-02	  2.567238811081e-02	  2.356446831546e-02	  4.730754531141e-03	  2.349124690955e-03	  1.733796729284e+02	  3.456536900123e-03	  2.980969917700e+01	  3.720139429736e+02	  3.487545165976e+02	  5.121602111986e+00	  1.757172676851e-09	  9.374432491501e-01	  1.615696512083e+01	  3.580499817934e+00	
  4.100000000000e+01	  1.400000000000e+01	  6.150000000000e+02	  7.642655615148e+00	  3.638619981132e-03	  3.193317569770e-02	  4.140655104747e-02	  3.917044884188e-02	  2.351974605545e-02	  4.730336347501e-03	  2.365262000347e-03	  1.733796727827e+02	  3.456536899970e-03	  2.980969917710e+01	  3.720139431066e+02	  3.487545167321e+02	  5.121602109857e+00	  1.757172676120e-09	  9.374432498457e-01	  1.615696512083e+01	  3.580499819272e+00	
  4.100000000000e+01	  1.500000000000e+01	  6.150000000000e+02	  7.512290891592e+00	  2.924738366158e-03	  3.192799813655e-02	  4.066969083046e-02	  2.635006804593e-02	  2.575216054727e-02	  5.169073782782e-03	  2.564670759938e-03	  2.046273361095e+02	  3.599312770684e-03	  2.974569729481e+01	  4.461774670178e+02	  4.117081921308e+02	  6.956277770581e+00	  3.004441123740e-09	  8.336753676428e-01	  2.560303891066e+01	  4.225878151303e+00	
  4.100000000000e+01	  1.600000000000e+01	  6.150000000000e+02	  7.512290891787e+00	  2.925666875555e-03	  3.192800561186e-02	  4.067079750779e-02	  4.126112199922e-02	  2.571755457369e-02	  5.168516539528e-03	  2.582999629734e-03	  2.046273359163e+02	  3.599312770415e-03	  2.974569729490e+01	  4.461774671925e+02	  4.117081923082e+02	  6.956277767332e+00	  3.004441122338e-09	  8.336753683317e-01	  2.560303891067e+01	  4.225878153058e+00	
  4.100000000000e+01	  1.700000000000e+01	  6.150000000000e+02	  7.447162225646e+00	  2.573237186032e-03	  3.192504797376e-02	  4.023498941037e-02	  3.390259264424e-02	  2.696194877988e-02	  5.414012402319e-03	  2.694047668785e-03	  2.224392480676e+02	  3.696614095368e-03	  2.971889117343e+01	  4.896670793371e+02	  4.474464819666e+02	  8.107422155296e+00	  3.928763029585e-09	  7.868439993348e-01	  3.222937083584e+01	  4.593734976830e+00	
  4.100000000000e+01	  1.800000000000e+01	  6.150000000000e+02	  7.447162225847e+00	  2.573682224976e-03	  3.192505195042e-02	  4.023559078537e-02	  4.179093998262e-02	  2.694783605231e-02	  5.413727303676e-03	  2.703983884740e-03	  2.224392478508e+02	  3.696614095031e-03	  2.971889117351e+01	  4.896670795323e+02	  4.474464821651e+02	  8.107422151386e+00	  3.928763027691e-09	  7.868440000033e-01	  3.222937083586e+01	  4.593734978789e+00	
  4.100000000000e+01	  1.900000000000e+01	  6.150000000000e+02	  7.447162226045e+00	  2.573718413018e-03	  3.192505227235e-02	  4.023563914139e-02	  4.179850089891e-02	  2.694770436477e-02	  5.413700625928e-03	  2.703959980677e-03	  2.224392476369e+02	  3.696614094699e-03	  2.971889117360e+01	  4.896670797247e+02	  4.474464823608e+02	  8.107422147530e+00	  3.928763025823e-09	  7.868440006626e-01	  3.222937083587e+01	  4.593734980721e+00	
  4.100000000000e+01	  2.000000000000e+01	  6.150000000000e+02	  7.447162226210e+00	  2.573718413626e-03	  3.192505227235e-02	  4.023563914219e-02	  4.179850089573e-02	  2.694770436255e-02	  5.413700625486e-03	  2.703959980071e-03	  2.224392474589e+02	  3.696614094422e-03	  2.971889117367e+01	  4.896670798849e+02	  4.474464825237e+02	  8.107422144320e+00	  3.928763024269e-09	  7.868440012113e-01	  3.222937083589e+01	  4.593734982329e+00	
  4.200000000000e+01	  1.000000000000e+00	  6.300000000000e+02	  8.350240296011e+00	  6.899793336844e-03	  3.194013951896e-02	  4.344102162915e-02	  0.000000000000e+00	  2.881071893245e-03	  3.159677022550e-03	  1.528436569857e-03	  5.211001121578e+01	  3.581041174389e-03	  3.071313640478e+01	  1.124711314023e+02	  1.088920308074e+02	  5.484549342891e-01	  8.384734015229e-11	  1.363215093115e+00	  1.020010352167e+00	  1.148570652549e+00	
  4.200000000000e+01	  2.000000000000e+00	  6.300000000000e+02	  8.424893001808e+00	  7.149497397746e-03	  3.194538571841e-02	  4.348920960734e-02	  2.713418741579e-02	  1.588817259590e-02	  3.192055492470e-03	  1.597636763764e-03	  6.694959482872e+01	  3.692359117979e-03	  3.092175154283e+01	  1.345943502691e+02	  1.298315750169e+02	  8.225767294016e-01	  7.089803840757e-11	  1.953454490923e+00	  1.019957610644e+00	  1.381876641248e+00	
  4.200000000000e+01	  3.000000000000e+00	  6.300000000000e+02	  8.294953320395e+00	  6.633034917602e-03	  3.194358668378e-02	  4.330394919143e-02	  2.287263003442e-02	  1.686990681613e-02	  3.369963447975e-03	  1.678438685725e-03	  7.792737199731e+01	  3.520179616808e-03	  3.058423845767e+01	  1.585289074016e+02	  1.531007882461e+02	  1.113574537154e+00	  1.208298226274e-10	  1.726155938770e+00	  1.616440638967e+00	  1.608690877437e+00	
  4.200000000000e+01	  4.000000000000e+00	  6.300000000000e+02	  8.294953320460e+00	  6.632856890613e-03	  3.194358602698e-02	  4.330387825347e-02	  2.869553297518e-02	  1.669303517313e-02	  3.369938410048e-03	  1.684575143246e-03	  7.792737197316e+01	  3.520179616877e-03	  3.058423845781e+01	  1.585289074243e+02	  1.531007882685e+02	  1.113574536982e+00	  1.208298226088e-10	  1.726155939263e+00	  1.616440638967e+00	  1.608690877671e+00	
  4.200000000000e+01	  5.000000000000e+00	  6.300000000000e+02	  8.164676330354e+00	  6.071585958306e-03	  3.194143898516e-02	  4.306990812943e-02	  2.337000646823e-02	  1.785936703689e-02	  3.576378468161e-03	  1.780434915701e-03	  9.101340006320e+01	  3.409099484779e-03	  3.033159920969e+01	  1.870326029377e+02	  1.804578001920e+02	  1.509209655467e+00	  2.061579883921e-10	  1.524888737010e+00	  2.561727659192e+00	  1.879052205103e+00	
  4.200000000000e+01	  6.000000000000e+00	  6.300000000000e+02	  8.164676330441e+00	  6.071739753488e-03	  3.194143961210e-02	  4.306997994531e-02	  3.034557264346e-02	  1.772979149582e-02	  3.576262267557e-03	  1.787794988409e-03	  9.101340002542e+01	  3.409099484834e-03	  3.033159920983e+01	  1.870326029732e+02	  1.804578002272e+02	  1.509209655155e+00	  2.061579883495e-10	  1.524888737588e+00	  2.561727659192e+00	  1.879052205465e+00	
  4.200000000000e+01	  7.000000000000e+00	  6.300000000000e+02	  8.034212196580e+00	  5.464816327135e-03	  3.193886398790e-02	  4.277313655947e-02	  2.394460606984e-02	  1.903975347871e-02	  3.817060704877e-03	  1.899243525652e-03	  1.065880848886e+02	  3.349891128191e-03	  3.014225424772e+01	  2.211238561834e+02	  2.126808327852e+02	  2.047019863672e+00	  3.520194287399e-10	  1.347694395849e+00	  4.059764470146e+00	  2.200813898049e+00	
  4.200000000000e+01	  8.000000000000e+00	  6.300000000000e+02	  8.034212196689e+00	  5.465113388976e-03	  3.193886533411e-02	  4.277329865533e-02	  3.224618909597e-02	  1.893987934806e-02	  3.816907298870e-03	  1.908191419099e-03	  1.065880848331e+02	  3.349891128219e-03	  3.014225424786e+01	  2.211238562352e+02	  2.126808328369e+02	  2.047019863143e+00	  3.520194286490e-10	  1.347694396485e+00	  4.059764470146e+00	  2.200813898575e+00	
  4.200000000000e+01	  9.000000000000e+00	  6.300000000000e+02	  7.903670247539e+00	  4.817274000586e-03	  3.193577665344e-02	  4.239720131593e-02	  2.455971674528e-02	  2.042446631252e-02	  4.097692839667e-03	  2.037668239199e-03	  1.251135556416e+02	  3.337762837541e-03	  2.999985831998e+01	  2.621026200127e+02	  2.506970435895e+02	  2.778010845184e+00	  6.014092654264e-10	  1.192276757061e+00	  6.433722022167e+00	  2.583515145326e+00	
  4.200000000000e+01	  1.000000000000e+01	  6.300000000000e+02	  7.903670247670e+00	  4.817928571644e-03	  3.193578000089e-02	  4.239762512205e-02	  3.443102762105e-02	  2.034825462821e-02	  4.097388175133e-03	  2.048528726489e-03	  1.251135555630e+02	  3.337762837528e-03	  2.999985832010e+01	  2.621026200857e+02	  2.506970436626e+02	  2.778010844319e+00	  6.014092652392e-10	  1.192276757734e+00	  6.433722022168e+00	  2.583515146064e+00	
  4.200000000000e+01	  1.100000000000e+01	  6.300000000000e+02	  7.773131128194e+00	  4.137869310269e-03	  3.193208038419e-02	  4.192235347789e-02	  2.528149043027e-02	  2.204569570665e-02	  4.424414466126e-03	  2.198582621372e-03	  1.471505842236e+02	  3.372104383481e-03	  2.989209441836e+01	  3.116561604350e+02	  2.956134321841e+02	  3.771485538833e+00	  1.027867203392e-09	  1.056280190270e+00	  1.019567291027e+01	  3.038729623649e+00	
  4.200000000000e+01	  1.200000000000e+01	  6.300000000000e+02	  7.773131128348e+00	  4.138505409957e-03	  3.193208413587e-02	  4.192285552555e-02	  3.692282293927e-02	  2.198731030493e-02	  4.424107574673e-03	  2.212036705698e-03	  1.471505841146e+02	  3.372104383410e-03	  2.989209441847e+01	  3.116561605354e+02	  2.956134322852e+02	  3.771485537450e+00	  1.027867203015e-09	  1.056280190967e+00	  1.019567291027e+01	  3.038729624661e+00	
  4.200000000000e+01	  1.300000000000e+01	  6.300000000000e+02	  7.642655615007e+00	  3.438711031208e-03	  3.192765415884e-02	  4.132356046899e-02	  2.596074492229e-02	  2.394001626185e-02	  4.804845070751e-03	  2.385827333911e-03	  1.733796729005e+02	  3.456536900094e-03	  2.980969917702e+01	  3.720139429990e+02	  3.487545166233e+02	  5.121602111579e+00	  1.757172676711e-09	  9.374432492831e-01	  1.615696512083e+01	  3.580499818190e+00	
  4.200000000000e+01	  1.400000000000e+01	  6.300000000000e+02	  7.642655615184e+00	  3.439486958481e-03	  3.192765955020e-02	  4.132432044042e-02	  3.979940025331e-02	  2.389427230025e-02	  4.804434453675e-03	  2.402367906782e-03	  1.733796727518e+02	  3.456536899938e-03	  2.980969917712e+01	  3.720139431348e+02	  3.487545167606e+02	  5.121602109406e+00	  1.757172675966e-09	  9.374432499929e-01	  1.615696512084e+01	  3.580499819556e+00	
  4.200000000000e+01	  1.500000000000e+01	  6.300000000000e+02	  7.512290891626e+00	  2.737567384074e-03	  3.192235725656e-02	  4.057076858685e-02	  2.660436974041e-02	  2.614919866622e-02	  5.247485447059e-03	  2.603454136407e-03	  2.046273360754e+02	  3.599312770636e-03	  2.974569729483e+01	  4.461774670487e+02	  4.117081921621e+02	  6.956277770007e+00	  3.004441123493e-09	  8.336753677645e-01	  2.560303891066e+01	  4.225878151613e+00	
  4.200000000000e+01	  1.600000000000e+01	  6.300000000000e+02	  7.512290891824e+00	  2.738455650930e-03	  3.192236473099e-02	  4.057187345998e-02	  4.189200105329e-02	  2.611385317500e-02	  5.246938775018e-03	  2.622244046930e-03	  2.046273358790e+02	  3.599312770363e-03	  2.974569729492e+01	  4.461774672263e+02	  4.117081923425e+02	  6.956277766704e+00	  3.004441122067e-09	  8.336753684650e-01	  2.560303891067e+01	  4.225878153397e+00	
  4.200000000000e+01	  1.700000000000e+01	  6.300000000000e+02	  7.447162225684e+00	  2.393818200508e-03	  3.191933585288e-02	  4.012630190600e-02	  3.431878461476e-02	  2.737047716241e-02	  5.494798107146e-03	  2.734193055405e-03	  2.224392480268e+02	  3.696614095304e-03	  2.971889117344e+01	  4.896670793738e+02	  4.474464820040e+02	  8.107422154560e+00	  3.928763029229e-09	  7.868439994606e-01	  3.222937083584e+01	  4.593734977199e+00	
  4.200000000000e+01	  1.800000000000e+01	  6.300000000000e+02	  7.447162225888e+00	  2.394242202846e-03	  3.191933982906e-02	  4.012690219213e-02	  4.240651328145e-02	  2.735607677236e-02	  5.494518775644e-03	  2.744379613531e-03	  2.224392478066e+02	  3.696614094962e-03	  2.971889117353e+01	  4.896670795721e+02	  4.474464822056e+02	  8.107422150588e+00	  3.928763027305e-09	  7.868440001397e-01	  3.222937083586e+01	  4.593734979189e+00	
  4.200000000000e+01	  1.900000000000e+01	  6.300000000000e+02	  7.447162226089e+00	  2.394276680385e-03	  3.191934015095e-02	  4.012695046064e-02	  4.241407750428e-02	  2.735594697044e-02	  5.494492475015e-03	  2.744355898118e-03	  2.224392475892e+02	  3.696614094624e-03	  2.971889117362e+01	  4.896670797677e+02	  4.474464824045e+02	  8.107422146668e+00	  3.928763025406e-09	  7.868440008098e-01	  3.222937083588e+01	  4.593734981152e+00	
  4.200000000000e+01	  2.000000000000e+01	  6.300000000000e+02	  7.447162226257e+00	  2.394276680987e-03	  3.191934015096e-02	  4.012695046147e-02	  4.241407750103e-02	  2.735594696817e-02	  5.494492474562e-03	  2.744355897490e-03	  2.224392474081e+02	  3.696614094343e-03	  2.971889117369e+01	  4.896670799307e+02	  4.474464825702e+02	  8.107422143404e+00	  3.928763023825e-09	  7.868440013680e-01	  3.222937083589e+01	  4.593734982788e+00	
  4.300000000000e+01	  1.000000000000e+00	  6.450000000000e+02	  8.343414660389e+00	  6.687891988048e-03	  3.193500700915e-02	  4.340446571443e-02	  0.000000000000e+00	  2.868712236041e-03	  3.217926697710e-03	  1.556208439562e-03	  5.066578379988e+01	  3.572068241106e-03	  3.069584949716e+01	  1.106491113378e+02	  1.071567385632e+02	  5.257019939328e-01	  8.514485886720e-11	  1.319193809372e+00	  1.020014693207e+00	  1.129457285812e+00	
  4.300000000000e+01	  2.000000000000e+00	  6.450000000000e+02	  8.424893001823e+00	  6.942644726732e-03	  3.194028788338e-02	  4.345624994747e-02	  2.747475057941e-02	  1.616921533851e-02	  3.247883336490e-03	  1.625725565329e-03	  6.694959482401e+01	  3.692359118002e-03	  3.092175154288e+01	  1.345943502736e+02	  1.298315750213e+02	  8.225767293726e-01	  7.089803840508e-11	  1.953454491051e+00	  1.019957610644e+00	  1.381876641294e+00	
